,lesion_id,memo_info
1503,673133,공업사 기사님 인입 차량 점검 및 엔진오일 교체하려는데 키아웃임 해소가 되지않아 어떻게 해야하는지
1504,673547,내비게이션이 제대로 고정되지 않아서 사용이 어려움
1505,673772,풍동 제1공영주차장에 있는 레이 차량의 네비게이션 작동이 되지 않음 인터넷 연결이 되지 않는다고 떠서 수리 요청 05호 0544
1506,674308,원존 운행전 타이어 공기압 경고등 점등되어 인입 비접촉 주장 주행은 안 하심
1507,674639,후진하려하니 후방카메라 안나옴 사진첨부
1508,673222,이용전 차량문제어가 안되어인입
1509,674400,내부손상문의
1510,674486,뒤쪽에 블랙박스가 떨어졌다고 함
1511,673619,충전안되서 인입
1512,673883,후진하다가 꺼진 뒤로 엔진 체크 경고등이 계속 들어오는데 주행해도 되냐고 함
1513,674783,전기차 충전문의
1514,673291,초행길 한밤중에 고속도로에서 내비가 작동불능
1515,673208,내비게이션이 계속 안된다고 함
1516,673808,엔진체크경고등 점등되었다며 인입
1517,674536,타이어공기압경고등 및 통합경고등 점등
1518,674506,내비 고장으로 인입
1519,674290,배터리 방전으로 취소요청 대차할 차량없음
1520,671588,내비게이션 이용불가 gps가 잡혔다가 안잡혔다 반복
1521,674059,타이어 공기압경고등이 점등되어 인입
1522,674603,내비게이션이 소리가 찢어져 이용이 어렵다며 인입
1523,673614,반납안되서 인입
1524,674393,운행중 타이어 공기압이 낮다고 들어와서 인입
1525,674694,차량 타려고 봤는데 라이트 경고등이 점등되어 인입
1526,674703,핸드폰 충전기 연결 후 충전시 충전속도 드리다며 대차 요청
1527,674441,배터리가 방전된건지 시동불가하여 인입
1528,674216,문제어 안되서 문의
1529,674432,이전상담에서 타이어 바람빠져서 긴출접수처리중이나 긴출기사님이 조수석 앞 타이어 파스로 인해 차량 공업사 입고하여야 한다고 하여 인입
1530,674432,차량 지나가다가 덜컹 거리더니 타이어 공기가 빠졌다
1531,674628,현장조치 불가 견인 필요 인입
1532,674300,고객님 브레이크소음발생인입
1533,674574,블랙박스 불이 안 들어와있다고 하심
1534,673980,기어 P → 기어D 기어변경시 덜컹거림 발생되어 인입 급발진 또는 급후진 현상도있음
1535,674229,느낌표로 경고등 점등되었다고 하심
1536,672809,뒷자석 개털많다고 인입
1537,674770,블랙박스 메모리카드없음
1538,674556,차량 문이 안 열린다고 하심
1539,674565,쏘카존 내에 차량없음
1540,673929,엔진체크경고등점등
1541,674424,내비게이션 연결 지연
1542,674857,라이트 경고등 있다고 유입
1543,674728,라이트 경고등 및 앞쪽 오른쪽 라이트가 나가서 연락드림 반납하러 가는길임 쏘카존까지 20분정도 소요됨
1544,674225,시동안걸림
1545,673738,소리출력되지 않아 인입
1546,674939,온도게이지 올라가지않고 제동등 점등으로 인입
1547,674396,블랙박스 탈거
1548,674297,타이어 파스(전우)
1549,675080,컨트롤 패드 오작동으로 대차 인입
1550,674212,후방카메라 안들어옴 주간주행등 경고등 점등
1551,674711,제동등 경고등 점등되었는데 운행해도되는지 한쪽만 안들어옴
1552,673725,시동불가인입
1553,673215,내비게이션 티맵 실행중이라고 나오고 실행안된다고 인입
1554,674702,라이트 경고등으로 상담받은후 정차하여 인입
1555,674060,타이어공기압경고등 점등문의
1556,674342,와이퍼 파손되있음
1557,674740,운행하려고 내부에확인해보니 네비게이션이 떨어져있어서 오해소지있을까봐 내전
1558,672778,이전에 셀토스 차량이용 네비게이션 안되 당황스러웠음 고장이라면 수리해야할듯
1559,673704,차량내 계기판에 경고등이 점등되어있다며인입
1560,675242,운행중 떨림 및 오디오 사운드 미출력으로 인한 인입
1561,674223,브레이크가 밀리고 너무 안좋아서 재변경 요청
1562,674304,네비게이션 안됨
1563,674064,엔진경고등 점등
1564,674582,타이어공기압 경고등 점등되었다며 인입
1565,674658,방금 이용 차량 와이퍼 교체가 필요해 보
1566,673463,주유카드 분실 추후 카드 재발급 비용 청구 진행됨
1567,674378,문이 계속 잠겼다 열였다 하면서 반납불가하여 인입 반납요청
1568,675072,타이어 공기압 경고등 점등
1569,674082,플랜차량 엔진체크 경고등 점등돼서 인입
1570,674082,플랜차량 엔진체크 경고등 점등돼서 인입
1571,674652,경고등 점등으로 사진전송후 인입
1572,674652,경고등 점등으로 문의
1573,674539,긴출 받았으나 현장 조치불가로 인입
1574,674294,후진할때 내비에 후방카메라가 안뜬다고 인입
1575,674818,차량위치 확인이안되어 인입
1576,674132,고객 차량 운행 페달 부분에 플라스틱 커버가 없다고 문의
1577,664105,엑셀 밟으실 경우 기계음 소리
1578,675059,엔진체크경고등 점등 문의
1579,673025,차량 인수했는데 경고등이 발견되어 인입
1580,673672,운전석 뒷쪽 제동등점등되어인입
1581,674130,타이어 펑크가 났다고 하심
1582,674828,외관적으로 파손된 부분은 없다고 함
1583,674561,트렁크가 안열리신다고 하심 버튼이 고장난것 같다고 하심
1584,674853,내비게이션 화면 미출력으로 문의
1585,674607,블루투스 연결 문의 인입번호
1586,674533,창문이 얼어서 닫히지 않음문의
1587,674533,예약건 취소 문의
1588,674568,내비게이션이 화면이 들어오지 않는다고 함
1589,674009,차량 스페너모양 경고등 점등됐다고하심
1590,674270,차량 보조석 뒷자리 안전벨트가 고장났음
1591,673735,블루투스 연결하려고 버튼 다 눌렀으나 작동안한다고함
1592,673797,하이패스 이용 시 미부착 및 통과 시 미납금 음성
1593,673937,통합경고등
1594,673761,엔진오일 교체안내나와서 인입
1595,673761,엔진오일 교체안내나와서 인입
1596,674284,차량 장애잇음 등받이 조절이 안됨 손잡이는 정상인데 높낮이 조절이 안됨
1597,673641,네비불량
1598,674706,내비게이션 고정안됨 소리안나옴
1599,670543,엔진경고등 점등 인입
1600,662550,시동불가문의
1601,675229,시동 안걸린다고 인입
1602,675050,차량안 충전 카드 없음
1603,673752,rpm 올라감 대차요청
1604,675375,타이어 공기압 경고등 점등 인입
1605,675177,운행하려고 했는데 보니까 타이어공기압 경고등 점등되어있음
1606,675034,타이어 펑크로 인입
1607,675332,경고등 점등 및 운전석 문열림 지속점등으로 대차요청
1608,673897,내비게이션이 안되어 인입
1609,674634,반납한 차량 엔진체크경고등 점등
1610,675316,반납처리가 안된다 하심
1611,673678,와이파이가 아예 잡히지않는다고 하심 와이파이가 안되서 네비도 안된다고 하심
1612,675051,후방카메라 고장난거 같다고 인입
1613,673789,차량에서 석유냄새가 많이난다며인입
1614,674025,네비 GPS안잡힘
1615,675285,이전 상담하다 끊겨인입
1616,673887,주간 주행등 경고등
1617,673874,트렁크 버튼파손
1618,674894,하이패스 통과시 결제되지않아인입
1619,674491,카니발 실내등이 들어오지 않는다고 함
1620,673810,엔진경고등 점등돼서 인입
1621,673810,엔진경고등 점등돼서 인입
1622,674211,재동등 점검 하라고 하여 문의
1623,674211,경고등 점등으로 인입
1624,674841,경고등 점등되어 인입
1625,673240,경고등이 점등됨
1626,674622,차량장애문의
1627,674509,내비게이션 음성출력 되지 않음 인입
1628,674531,경고등점등으로 인입
1629,675038,배터리 방전으로 대차 인입
1630,674792,타이어공기압점등
1631,675035,와이퍼 휘어짐 및 워셔액 없음 안내 워셔액 부족 및 와이퍼 손상 내역 확인되어 해당사항 추후 확인하여 점검 진행 현재 운행에 워셔액이나 와이퍼 이용이 필요하신 경우에는 고객센터에서 긴급출동 통해 와이퍼 교체 될 수 있도록 조치 진행 번거로우시겠지만 직접 와이퍼 교체 및 워셔액 충전 진행해주시면 영수증 접수 통해서 환불 진행도 가능
1632,674898,워셔액이 얼었는지 안나옴
1633,673807,하이패스를 지나갔는데 단말기가 장착되어있지 않다고 떠서 오류가났음
1634,674690,타이어 공기압 경고등 점등
1635,675300,경고등 문의
1636,675115,차량장애
1637,675436,티맵 실행중입니다 문구로 인입
1638,675147,주유카드 없음 및 차량 내부 쓰레기 이전 이용자 확인 후 조치하겠으며 고객님 이용 후 바로 세차진행할 수 있도록 조치 불편시 차량 변경 도움
1639,674122,차량 브레이크 밟을때마다 소음이 들려 인입
1640,674122,브레이크 현장조치 불가 하여 문의
1641,675113,공기압경고등으로조치 받았는데 계속 똑같은게 뜸
1642,675012,시동 불가
1643,674108,전조등 점검 경고등 점등
1644,674249,타이어 펑크로 인입
1645,673698,주간주행등 점검 표시가 뜸
1646,675126,고속도로 주행중 타이어 퍼짐
1647,673417,정지에서 출발할때 떨림 발생
1648,674524,통합경고등점등
1649,673558,내비게이션 안되서 인입
1650,674209,내비게이션 작동 안함 와이파이도 연결되지 않음
1651,673565,제동등을 점검하십시오
1652,673767,네비게이션 연결 안됨 화면 사진 첨부 요청 T맵 준비중 정차 확인 및 재시작 안내 재시작 진행
1653,674040,고객 부름으로 차량 받았는데 경고등이 들어와있어 인입
1654,674026,엔진체크 경고등 점듬
1655,673043,차량 시동이 걸리지않아 인입
1656,674473,엔진체크경고등 인입 번호
1657,674777,이용차량 네비게이션 이상으로 이용 어려움 겪었다함
1658,674205,내비 네트워크연결이안된다고 인입
1659,675216,전조등 경고등 및 눈이 많이 쌓여서 감당이 안된다함
1660,674323,후방카메라 안되어 인입
1661,673909,시동불가 인입 배터리 방전
1662,674560,브레이크 밟을 때 소리가 남
1663,675031,차량 타자마자 타이어 공기압경고등이 점등되어 인입
1664,674655,배터리 방전으로 인입
1665,675583,경고등 점등
1666,675083,네트워트 연결 안되고 있다고 나옴 재시작 요청
1667,674763,차량탑승해서 시동 켜니 타이어공기압경고등 점등
1668,675212,워셔액이 나오지 않아 인입
1669,675028,내비게이션 화면 들어오지 않음
1670,675181,공기압 경고등 떠 문의
1671,673838,운전석 의자 높낮이 레버 고장
1672,674734,이전 이용시 후방카메라 이용불가 제보
1673,674616,충전카드 태깅오류
1674,674827,운행시작전 타이어공기압 경고등 점등으로 차량변경요청(육안확인불가)
1675,673560,시동이 안걸린다고 인입
1676,675348,시동불가
1677,674564,엔진체크 경고등 점등되어 인입
1678,675265,원래 후진할때 소리 안나는 차량이나 후진기어 넣고 후진하면 뒤에 뭐가 없어도 계속 삐 소리남 반납할거라고 하심
1679,673786,배터리방전 시동불가 대차요청
1680,675310,스마트키 인식되지 않음으로 인입
1681,674540,하이패스 구간 이동시 아무 반응이 없다함
1682,674654,컨트롤 패드 인터넷 연결 불가로 인입 인입번호
1683,673469,외장램프 경고등
1684,674993,경고등 점등
1685,674627,반납 차량 네비게이션 문제 제보 음량 최대로 해도 소리 안나옴
1686,675543,최근에 레이를 사용했었는데 네비 안됨 계속 연결중으로만 뜨고 네비가 안됨
1687,673465,대차안내 ob
1688,673710,스포티지 차량 전조등 고장
1689,675055,재시작해줬는데 그래도 안되신다함
1690,673553,통화중 종료되어 오비
1691,674788,주유카드로 결제시 한도 초과로 결제 불가 하다고 유입
1692,675271,cs플레이어에 cd도 없는데 돌아가는 소리난다고 인입
1693,675030,내비 인터넷 연결 불가 문의
1694,675233,워셔액이 안나옴 노즐이 언것 같다는 고객님의 의견이 있음 해당 차량 반납 중이라고 함 반납 이후 워셔액 정비 잡아드림안내
1695,675259,앞바퀴 왼쪽이 타이어 공기압이 낮다고 하여 인입
1696,673775,엔진체크 경고등 점등
1697,674547,브레이크시 땅긇이는 소리가 난다고 하심
